Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
1.46,0,0.7265395302566225858536070743,0.726539530256622,0.697101410831737,0.726539530256622,0.697101410831737,0,0,0,0,12.658130981826666113100532309,167.85636065588853445662523268,157.88155779727037013596743847,190447900
1.47,0,0.7260332647524852678574806936,0.726033264752485,0.6965951453276,0.726033264752485,0.6965951453276,0,0,0,0,12.63631786574539988870749855,167.77170072761322019481098753,157.83296184100913810032647034,191752300
1.48,0,0.7255522264029196216120663810,0.72555222640292,0.696114106978034,0.72555222640292,0.696114106978034,0,0,0,0,12.614455210866958377520263041,167.68691306327630665743210283,157.78422765342538281527814391,193056800
1.49,0,0.7250958388649852951694452332,0.725095838864985,0.6956577194401,0.725095838864985,0.6956577194401,0,0,0,0,12.592546786227083885253832297,167.60216648908227072322166781,157.73549506524659988560091341,194361200
1.50,0,0.7246634899210721276107310525,0.724663489921072,0.695225370496187,0.724663489921072,0.695225370496187,0,0,0,0,12.570594655814976312684786607,167.51737636210281700952742835,157.68669735686170497727483754,195665600
1.51,0,0.7242545701921874973784168153,0.724254570192188,0.694816450767302,0.724254570192188,0.694816450767302,0,0,0,0,12.548601121768209407414048629,167.43262421805156491541370458,157.6379026159806789712069023,196970100
1.52,0,0.7238685442654026950374241233,0.723868544265403,0.694430424840517,0.723868544265403,0.694430424840517,0,0,0,0,12.52656788445694394403635737,167.347827171565585983988503,157.58904517325300791973571967,198274500
1.53,0,0.7235048478270149845886504833,0.723504847827015,0.69406672840213,0.723504847827015,0.69406672840213,0,0,0,0,12.504497167086487030491583429,167.26298508500469500561900975,157.54012679704143646928818575,199578900
1.54,0,0.7231629171695784506142013437,0.723162917169578,0.693724797744693,0.723162917169578,0.693724797744693,0,0,0,0,12.482390861383824234211175496,167.17817679444374975358644594,157.4912131208547633862820015,200883400
1.55,0,0.7228423037317598407230312232,0.72284230373176,0.693404184306874,0.72284230373176,0.693404184306874,0,0,0,0,12.460250986849341942492503074,167.09324307817925432930857144,157.44217656779016097554499799,202187800
1.56,0,0.7225424421481117703577111275,0.722542442148112,0.693104322723226,0.722542442148112,0.693104322723226,0,0,0,0,12.438078660770462650572806265,167.00842149737887263245766085,157.39321114358800841520563219,203492200
1.57,0,0.7222628452898232548658472712,0.722262845289823,0.692824725864938,0.722262845289823,0.692824725864938,0,0,0,0,12.415875328327186412404322978,166.92355102461102939159641207,157.34418730895574449586556638,204796700
1.58,0,0.7220031145874326036975780329,0.722003114587433,0.692564995162547,0.722003114587433,0.692564995162547,0,0,0,0,12.393642516899296128763633497,166.83863015766125793747095943,157.29510512926090682486716983,206101100
1.59,0,0.7217626919415233727042960094,0.721762691941524,0.692324572516638,0.721762691941524,0.692324572516638,0,0,0,0,12.371380854344497925196270374,166.753734751187615464862788,157.24602694034380478756807995,207405600
1.60,0,0.7215412123915744274639247785,0.721541212391574,0.692103092966689,0.721541212391574,0.692103092966689,0,0,0,0,12.349092236234480514091832367,166.66878361438331075908275551,157.19688826108395858889370992,208710000
1.61,0,0.7213382227905203052754282095,0.72133822279052,0.691900103365635,0.72133822279052,0.691900103365635,0,0,0,0,12.326777917853703039736766032,166.58386160203079615911196082,157.14775928265834264147198278,210014400
1.62,0,0.7211532694186700687414165773,0.72115326941867,0.691715149993785,0.72115326941867,0.691715149993785,0,0,0,0,12.304438418302163005086875701,166.49887789518214349469305383,157.09856654539759676721797562,211318900
1.63,0,0.7209859888523867396471916349,0.720985988852387,0.691547869427501,0.720985988852387,0.691547869427501,0,0,0,0,12.282074620261931211730716725,166.4139152369719788006183731,157.04937828345964519790961452,212623300
1.64,0,0.7208359901611124898716629852,0.720835990161112,0.691397870736227,0.720835990161112,0.691397870736227,0,0,0,0,12.259687324449017724143933462,166.32897032621982411410364284,157.00019258059033654189662074,213927700
1.65,0,0.7207028667647629675053979234,0.720702866764763,0.691264747339878,0.720702866764763,0.691264747339878,0,0,0,0,12.237277739738327838653378039,166.24387993326905221389157347,156.9508772521265301065813055,215232200
1.66,0,0.7205862854816053176948007706,0.720586285481606,0.69114816605672,0.720586285481606,0.69114816605672,0,0,0,0,12.214846296010923888568787269,166.1588864455803511070060445,156.90163057314556122213633785,216536600
1.67,0,0.7204858403235855891914420489,0.720485840323586,0.6910477208987,0.720485840323586,0.6910477208987,0,0,0,0,12.192394005305351954836215405,166.07382377886315918086791591,156.85231783207563940584352939,217841100
1.68,0,0.7204012675166294593927900225,0.72040126751663,0.690963148091744,0.72040126751663,0.690963148091744,0,0,0,0,12.169920937513140685868560174,165.98876949420126358079817212,156.80300254504380081720637513,219145500
1.69,0,0.7203321520635449050538962061,0.720332152063545,0.69089403263866,0.720332152063545,0.69089403263866,0,0,0,0,12.147429016382411441969374731,165.9036491081052897217687046,156.75362537314896357676118247,220450000
1.70,0,0.7202782638409904244961176848,0.72027826384099,0.690840144416105,0.72027826384099,0.690840144416105,0,0,0,0,12.12491760345079927709089699,165.81853031237838928085856265,156.70424128051756663885436006,221754400
1.71,0,0.7202392279528390757255634884,0.720239227952839,0.690801108527954,0.720239227952839,0.690801108527954,0,0,0,0,12.102387268226091650123791089,165.73341454440140066801804927,156.65485200004640074219315056,223058800
1.72,0,0.7202147552181186986984667035,0.720214755218119,0.690776635793233,0.720214755218119,0.690776635793233,0,0,0,0,12.079838900492597246463839445,165.64822046201057251047471108,156.60539168791665740602825082,224363300
1.73,0,0.7202045839255652490479366185,0.720204583925565,0.69076646450068,0.720204583925565,0.69076646450068,0,0,0,0,12.057273284485874164662758263,165.5630285411735404630181895,156.55592691776210861103898219,225667700
1.74,0,0.7202084447325090118235444962,0.720208444732509,0.690770325307624,0.720208444732509,0.690770325307624,0,0,0,0,12.034690393200177144103962647,165.47775141624933805320131446,156.50638614619779426167625403,226972100
1.75,0,0.7204111682951418171620448057,0.720411168295142,0.690973048870256,0.720411168295142,0.690973048870256,0,0,0,0,12.012090372648056948858785149,165.39246796249707265608524077,156.45683421090766240234769397,228276600
1.76,0,0.7207517609081936090004470123,0.720751760908194,0.691313641483308,0.720751760908194,0.691313641483308,0,0,0,0,11.989475128837713714497221446,165.3071853105259077580599588,156.40727849164553708604666869,229581000
1.77,0,0.7211036480767701491922733219,0.72110364807677,0.691665528651885,0.72110364807677,0.691665528651885,0,0,0,0,11.966843126394162234354924548,165.22188713619626038070164803,156.35770455648415002383825021,230885400
1.78,0,0.7214665839918878273537131838,0.721466583991888,0.692028464567002,0.721466583991888,0.692028464567002,0,0,0,0,11.944195475408536066510583534,165.13650046559345064705425702,156.30805336333973511091597774,232189900
1.79,0,0.7218402993843900807516771102,0.72184029938439,0.692402179959505,0.72184029938439,0.692402179959505,0,0,0,0,11.921533226033818472079726629,165.0511031293173189487125884,156.25838967703842034161379484,233494300
1.80,0,0.7222246367240707914417315529,0.722224636724071,0.692786517299185,0.722224636724071,0.692786517299185,0,0,0,0,11.898855589142342658190249363,164.96568613886015106513050102,156.20870562041262932217211259,234798800
1.81,0,0.7218442972982491236590686082,0.721844297298249,0.692406177873364,0.721844297298249,0.692406177873364,0,0,0,0,11.878155377389057462278339721,164.88914817961612005868504055,156.16778787887806298822477358,236103200
1.82,0,0.7213939002568235226794909860,0.721393900256824,0.691955780831938,0.721393900256824,0.691955780831938,0,0,0,0,11.857090740616709191194256275,164.81097358636689620490721837,156.12526389660851870233764318,237407600
1.83,0,0.7209467380174594420110516007,0.72094673801746,0.691508618592574,0.72094673801746,0.691508618592574,0,0,0,0,11.835475376473192159506821834,164.73013810230988386327341437,156.0801533984786782538352299,238712100
1.84,0,0.7205024946418936376456268213,0.720502494641894,0.691064375217008,0.720502494641894,0.691064375217008,0,0,0,0,11.813351830261805493896821004,164.64696712833895197431429835,156.032754964502672180585884,240016500
1.85,0,0.7200608248521504023596497396,0.72006082485215,0.690622705427265,0.72006082485215,0.690622705427265,0,0,0,0,11.790744451337252238963732077,164.56146603933681029301351651,155.98309029572280946927895537,241320900
1.86,0,0.7196214564375674660916771889,0.719621456437568,0.690183337012682,0.719621456437568,0.690183337012682,0,0,0,0,11.767684932649616926927679848,164.47368027452628378347727222,155.93121934243248907597459477,242625400
1.87,0,0.7191840877893912064982394423,0.719184087789391,0.689745968364506,0.719184087789391,0.689745968364506,0,0,0,0,11.744202962660102114732101333,164.38387590873359510889630023,155.87738263147531787678132306,243929800
1.88,0,0.7187484490612374570951509299,0.718748449061238,0.689310329636352,0.718748449061238,0.689310329636352,0,0,0,0,11.720320801640211865717388839,164.29213715321441892259682184,155.82166536949111384070856053,245234300
1.89,0,0.7183142870306334902323228024,0.718314287030634,0.688876167605748,0.718314287030634,0.688876167605748,0,0,0,0,11.696068123156043198624456373,164.19842001433655495644714187,155.7640521684671425189889354,246538700
1.90,0,0.7178813193566702439943618237,0.71788131935667,0.688443199931785,0.71788131935667,0.688443199931785,0,0,0,0,11.671467352468903545350151731,164.10296436271272542743992641,155.70475686539095830087465002,247843100
1.91,0,0.7174493205195033841575525244,0.717449320519504,0.688011201094618,0.717449320519504,0.688011201094618,0,0,0,0,11.646537910323147239204211729,164.00576309812240579736917827,155.64378710619321725485254261,249147600
1.92,0,0.7170180426773952924416319730,0.717018042677395,0.68757992325251,0.717018042677395,0.68757992325251,0,0,0,0,11.621308534986279721471638557,163.9070105182670412935258121,155.58132375702279551498257696,250452000
1.93,0,0.7165872562285025422036717223,0.716587256228502,0.687149136803617,0.716587256228502,0.687149136803617,0,0,0,0,11.595788579686752199280327751,163.80665051958526382488595469,155.51732663811671183685946335,251756400
1.94,0,0.7161567595194822727356163996,0.716156759519482,0.686718640094597,0.716156759519482,0.686718640094597,0,0,0,0,11.570005882908227798812120588,163.70487828514900748738125488,155.45197677015064691115185104,253060900
1.95,0,0.7157263262446165888466045372,0.715726326244616,0.686288206819731,0.715726326244616,0.686288206819731,0,0,0,0,11.54397482428532533926123437,163.60166737993616803467231608,155.38526206706547978784220758,254365300
1.96,0,0.7152957575840619662206882219,0.715295757584062,0.685857638159176,0.715295757584062,0.685857638159176,0,0,0,0,11.517711010391518298895555977,163.49714784243342695143716479,155.31730092692721139092246251,255669800
1.97,0,0.7148648621411698395024894792,0.71486486214117,0.685426742716284,0.71486486214117,0.685426742716284,0,0,0,0,11.491236409571270262787590834,163.39133786825915585828609635,155.24812358901709758809964772,256974200
1.98,0,0.7144334639089117681954724536,0.714433463908912,0.684919823822908,0.714433463908912,0.684919823822908,0,0,0,0,11.464556747049280744416549721,163.28440412059653804496306364,155.17787191854660532237470384,258278600
1.99,0,0.7140013749735956182906003796,0.714001374973596,0.684412214226472,0.714001374973596,0.684412214226472,0,0,0,0,11.43770000928992380712282494,163.17622936577334979122962523,155.10646799171479787327710798,259583100
2.00,0,0.7135684419483004974438687952,0.7135684419483,0.683903760540058,0.7135684419483,0.683903760540058,0,0,0,0,11.410667402221334792469055645,163.06704696529696913835156946,155.0341059147494827358866832,260887500
2.01,0,0.7132740267943983031813735250,0.713274026794398,0.683533824725037,0.713274026794398,0.683533824725037,0,0,0,0,11.383476945396068997917346015,162.95676941239156064504058726,154.96072529317041311809797652,262191900
2.02,0,0.7129727134445535349573471384,0.712972713444554,0.683156990714073,0.712972713444554,0.683156990714073,0,0,0,0,11.356142957589774666478618995,162.84553800522583089339452553,154.88645313498673605241607758,263496400
2.03,0,0.7126730430618745923312261587,0.712673043061875,0.682781799670275,0.712673043061875,0.682781799670275,0,0,0,0,11.3286714522749635914885276,162.7333654566221193711381707,154.81130380632905738672337433,264800800
2.04,0,0.7123748034328242321011460090,0.712374803432824,0.682408039380106,0.712374803432824,0.682408039380106,0,0,0,0,11.30108001340830197072220775,162.62033340669820979807583842,154.73535709191881016436806315,266105200
2.05,0,0.7120778395977437754145560505,0.712077839597744,0.682035554883906,0.712077839597744,0.682035554883906,0,0,0,0,11.273378877526787624010185473,162.50647873244982697780367505,154.65865040627547411832048596,267409700
2.06,0,0.7117819810245887400192290444,0.711781981024589,0.681664175649632,0.711781981024589,0.681664175649632,0,0,0,0,11.24557373744214078547417265,162.39174018645871670681725437,154.58113626227584206746387162,268714100
2.07,0,0.7114870854146307932870015295,0.711487085414631,0.681293759378555,0.711487085414631,0.681293759378555,0,0,0,0,11.217673030049872869405355128,162.27631238068879964442527786,154.5029821721304864787140309,270018600
2.08,0,0.7111929663475654771672266801,0.711192966347566,0.680924119650371,0.711192966347566,0.680924119650371,0,0,0,0,11.189691760982348668640442592,162.16010253585553239850008864,154.42412081657490587316358285,271323000
2.09,0,0.7108994817502001576861577765,0.7108994817502,0.680555114391886,0.7108994817502,0.680555114391886,0,0,0,0,11.161634371398493101597072059,162.04320329044995868908471203,154.34463201606411342017172152,272627400
2.10,0,0.7106065178575434647661584289,0.710606517857544,0.68018662983811,0.710606517857544,0.68018662983811,0,0,0,0,11.133511026766354727489184664,161.92574004821207346185935068,154.26462698711567169486288604,273931900
2.11,0,0.7103139233220214569164816942,0.710313923322021,0.679818514641469,0.710313923322021,0.679818514641469,0,0,0,0,11.105330675266361302806914133,161.8075898138128818899553604,154.18400884041691142028152911,275236300
2.12,0,0.7100215632686996037694620632,0.7100215632687,0.679450633927028,0.7100215632687,0.679450633927028,0,0,0,0,11.077094410012392998830523371,161.68883473924792654978350144,154.10284641950460715064906201,276540700
2.13,0,0.7097293452783584642436055322,0.709729345278358,0.679082895275568,0.709729345278358,0.679082895275568,0,0,0,0,11.048815682120743616649624397,161.56961305504313363658365256,154.02126399486023041649303719,277845200
